station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
WYS,2024-07-10 10:55,44.60,44.60,100.00,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KWYS 101055Z AUTO 00000KT 10SM CLR 07/07 A3028 RMK AO2,M
WYS,2024-07-10 11:55,42.80,42.80,100.00,0.00,0.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KWYS 101155Z AUTO 00000KT 10SM CLR 06/06 A3029 RMK AO2,M
WYS,2024-07-10 12:55,44.60,44.60,100.00,0.00,0.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KWYS 101255Z AUTO 00000KT 10SM CLR 07/07 A3031 RMK AO2,M
WYS,2024-07-10 13:55,53.60,46.40,76.50,0.00,0.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KWYS 101355Z AUTO 00000KT 10SM CLR 12/08 A3031 RMK AO2,M
WYS,2024-07-10 14:55,60.80,44.60,55.12,0.00,0.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KWYS 101455Z AUTO 00000KT 10SM CLR 16/07 A3032 RMK AO2,M
WYS,2024-07-10 15:55,68.00,44.60,42.85,0.00,0.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KWYS 101555Z AUTO 00000KT 10SM CLR 20/07 A3031 RMK AO2,M
WYS,2024-07-10 16:55,73.40,42.80,33.29,280.00,3.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KWYS 101655Z AUTO 28003KT 10SM CLR 23/06 A3030 RMK AO2,M
WYS,2024-07-10 17:55,80.60,42.80,26.22,M,6.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.30,KWYS 101755Z AUTO VRB06KT 10SM CLR 27/06 A3028 RMK AO2,M
WYS,2024-07-10 18:55,84.20,33.80,16.39,M,4.00,0.00,30.27,M,10.00,11.00,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,81.30,KWYS 101855Z AUTO VRB04G11KT 10SM FEW110 29/01 A3027 RMK AO2,M
WYS,2024-07-10 19:55,86.00,26.60,11.55,360.00,9.00,0.00,30.26,M,10.00,17.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,82.39,KWYS 101955Z AUTO 36009G17KT 10SM FEW120 30/M03 A3026 RMK AO2,M
WYS,2024-07-10 20:55,84.20,28.40,13.18,M,6.00,0.00,30.25,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.25,KWYS 102055Z AUTO VRB06G14KT 10SM CLR 29/M02 A3025 RMK AO2,M
WYS,2024-07-10 21:55,84.20,30.20,14.18,340.00,7.00,0.00,30.25,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,81.26,KWYS 102155Z AUTO 34007KT 10SM FEW120 29/M01 A3025 RMK AO2,M
WYS,2024-07-10 22:55,86.00,28.40,12.44,M,3.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.54,KWYS 102255Z AUTO VRB03KT 10SM CLR 30/M02 A3023 RMK AO2,M
WYS,2024-07-10 23:55,84.20,30.20,14.18,M,5.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.26,KWYS 102355Z AUTO VRB05KT 10SM CLR 29/M01 A3023 RMK AO2,M
WYS,2024-07-11 00:55,86.00,30.20,13.38,M,3.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.64,KWYS 110055Z AUTO VRB03KT 10SM CLR 30/M01 A3022 RMK AO2,M
WYS,2024-07-11 01:55,84.20,32.00,15.25,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.28,KWYS 110155Z AUTO 00000KT 10SM CLR 29/M00 A3022 RMK AO2,M
WYS,2024-07-11 02:55,77.00,42.80,29.51,M,M,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KWYS 110255Z AUTO 9.08333309KT 10SM CLR 25/06 A3022 RMK AO2,M
WYS,2024-07-11 03:55,71.60,42.80,35.37,0.00,0.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KWYS 110355Z AUTO 00000KT 10SM CLR 22/06 A3023 RMK AO2,M
WYS,2024-07-11 04:55,68.00,42.80,40.00,0.00,0.00,0.00,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KWYS 110455Z AUTO 00000KT 10SM CLR 20/06 A3024 RMK AO2,M
WYS,2024-07-11 05:55,60.80,42.80,51.45,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KWYS 110555Z AUTO 00000KT 10SM CLR 16/06 A3025 RMK AO2,M
WYS,2024-07-11 06:55,55.40,42.80,62.46,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KWYS 110655Z AUTO 00000KT 10SM CLR 13/06 A3026 RMK AO2,M
WYS,2024-07-11 07:55,51.80,44.60,76.34,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 110755Z AUTO 00000KT 10SM CLR 11/07 A3026 RMK AO2,M
WYS,2024-07-11 08:55,50.00,42.80,76.18,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 110855Z AUTO 00000KT 10SM CLR 10/06 A3025 RMK AO2,M
WYS,2024-07-11 09:55,46.40,42.80,87.19,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 110955Z AUTO 00000KT 10SM CLR 08/06 A3025 RMK AO2,M
WYS,2024-07-11 10:55,44.60,44.60,100.00,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KWYS 111055Z AUTO 00000KT 10SM CLR 07/07 A3025 RMK AO2,M
WYS,2024-07-11 11:55,42.80,42.80,100.00,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KWYS 111155Z AUTO 00000KT 10SM CLR 06/06 A3026 RMK AO2,M
WYS,2024-07-11 12:55,46.40,44.60,93.40,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 111255Z AUTO 00000KT 10SM CLR 08/07 A3026 RMK AO2,M
WYS,2024-07-11 13:55,55.40,44.60,66.91,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KWYS 111355Z AUTO 00000KT 10SM CLR 13/07 A3026 RMK AO2,M
WYS,2024-07-11 14:55,62.60,42.80,48.28,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KWYS 111455Z AUTO 00000KT 10SM CLR 17/06 A3027 RMK AO2,M
WYS,2024-07-11 15:55,69.80,42.80,37.61,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 111555Z AUTO 00000KT 10SM CLR 21/06 A3026 RMK AO2,M
WYS,2024-07-11 16:55,78.80,42.80,27.81,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KWYS 111655Z AUTO 00000KT 10SM CLR 26/06 A3025 RMK AO2,M
WYS,2024-07-11 17:55,84.20,35.60,17.61,240.00,12.00,0.00,30.24,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.34,KWYS 111755Z AUTO 24012G20KT 10SM CLR 29/02 A3024 RMK AO2,M
WYS,2024-07-11 18:55,86.00,37.40,17.85,240.00,12.00,0.00,30.24,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.73,KWYS 111855Z AUTO 24012G18KT 10SM CLR 30/03 A3024 RMK AO2,M
WYS,2024-07-11 19:55,87.80,32.00,13.59,250.00,10.00,0.00,30.22,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.08,KWYS 111955Z AUTO 25010G19KT 230V300 10SM CLR 31/00 A3022 RMK AO2,M
WYS,2024-07-11 20:55,87.80,30.20,12.64,230.00,15.00,0.00,30.21,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.01,KWYS 112055Z AUTO 23015G21KT 10SM CLR 31/M01 A3021 RMK AO2,M
WYS,2024-07-11 21:55,87.80,32.00,13.59,230.00,12.00,0.00,30.20,M,10.00,25.00,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,84.08,KWYS 112155Z AUTO 23012G25KT 200V260 10SM FEW120 31/00 A3020 RMK AO2,M
WYS,2024-07-11 22:55,86.00,37.40,17.85,230.00,10.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.73,KWYS 112255Z AUTO 23010KT 10SM CLR 30/03 A3020 RMK AO2,M
WYS,2024-07-11 23:55,86.00,33.80,15.48,200.00,12.00,0.00,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.66,KWYS 112355Z AUTO 20012KT 10SM CLR 30/01 A3018 RMK AO2,M
WYS,2024-07-12 00:55,86.00,35.60,16.63,230.00,13.00,0.00,30.17,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.69,KWYS 120055Z AUTO 23013G23KT 10SM CLR 30/02 A3017 RMK AO2,M
WYS,2024-07-12 01:55,82.40,35.60,18.67,210.00,9.00,0.00,30.18,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.08,KWYS 120155Z AUTO 21009G16KT 10SM CLR 28/02 A3018 RMK AO2,M
WYS,2024-07-12 02:55,73.40,37.40,26.98,0.00,0.00,0.00,30.17,M,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KWYS 120255Z AUTO 00000KT CLR 23/03 A3017 RMK AO2,M
WYS,2024-07-12 03:55,69.80,39.20,32.72,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 120355Z AUTO 00000KT 10SM CLR 21/04 A3019 RMK AO2,M
WYS,2024-07-12 04:55,62.60,41.00,45.04,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KWYS 120455Z AUTO 00000KT 10SM CLR 17/05 A3020 RMK AO2,M
WYS,2024-07-12 05:55,59.00,41.00,51.18,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 120555Z AUTO 00000KT 10SM CLR 15/05 A3020 RMK AO2,M
WYS,2024-07-12 06:55,53.60,41.00,62.23,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KWYS 120655Z AUTO 00000KT 10SM CLR 12/05 A3021 RMK AO2,M
WYS,2024-07-12 07:55,51.80,42.80,71.26,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 120755Z AUTO 00000KT 10SM CLR 11/06 A3022 RMK AO2,M
WYS,2024-07-12 08:55,51.80,41.00,66.48,190.00,3.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 120855Z AUTO 19003KT 10SM CLR 11/05 A3021 RMK AO2,M
WYS,2024-07-12 09:55,48.20,42.80,81.47,0.00,0.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,KWYS 120955Z AUTO 00000KT 10SM CLR 09/06 A3023 RMK AO2,M
WYS,2024-07-12 10:55,46.40,41.00,81.34,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 121055Z AUTO 00000KT 10SM CLR 08/05 A3025 RMK AO2,M
WYS,2024-07-12 11:55,44.60,41.00,87.09,0.00,0.00,0.00,30.26,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,44.60,KWYS 121155Z AUTO 00000KT 10SM FEW110 07/05 A3026 RMK AO2,M
WYS,2024-07-12 12:55,46.40,42.80,87.19,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 121255Z AUTO 00000KT 10SM CLR 08/06 A3028 RMK AO2,M
WYS,2024-07-12 13:55,55.40,42.80,62.46,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KWYS 121355Z AUTO 00000KT 10SM CLR 13/06 A3030 RMK AO2,M
WYS,2024-07-12 14:55,62.60,42.80,48.28,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KWYS 121455Z AUTO 00000KT 10SM CLR 17/06 A3030 RMK AO2,M
WYS,2024-07-12 15:55,69.80,42.80,37.61,0.00,0.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 121555Z AUTO 00000KT 10SM CLR 21/06 A3029 RMK AO2,M
WYS,2024-07-12 16:55,77.00,41.00,27.53,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KWYS 121655Z AUTO 00000KT 10SM CLR 25/05 A3028 RMK AO2,M
WYS,2024-07-12 17:55,80.60,35.60,19.79,M,5.00,0.00,30.28,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.94,KWYS 121755Z AUTO VRB05G12KT 10SM CLR 27/02 A3028 RMK AO2,M
WYS,2024-07-12 18:55,82.40,33.80,17.38,230.00,7.00,0.00,30.27,M,10.00,14.00,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,80.03,KWYS 121855Z AUTO 23007G14KT 10SM FEW100 28/01 A3027 RMK AO2,M
WYS,2024-07-12 19:55,84.20,32.00,15.25,260.00,10.00,0.00,30.25,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.28,KWYS 121955Z AUTO 26010G22KT 220V300 10SM CLR 29/00 A3025 RMK AO2,M
WYS,2024-07-12 20:55,84.20,37.40,18.91,200.00,17.00,0.00,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.38,KWYS 122055Z AUTO 20017KT 10SM CLR 29/03 A3024 RMK AO2,M
WYS,2024-07-12 21:55,86.00,39.20,19.15,220.00,8.00,0.00,30.23,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.79,KWYS 122155Z AUTO 22008G17KT 190V280 10SM CLR 30/04 A3023 RMK AO2,M
WYS,2024-07-12 22:55,86.00,37.40,17.85,200.00,16.00,0.00,30.21,M,10.00,21.00,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,82.73,KWYS 122255Z AUTO 20016G21KT 10SM FEW110 30/03 A3021 RMK AO2,M
WYS,2024-07-12 23:55,80.60,35.60,19.79,240.00,11.00,0.00,30.22,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.94,KWYS 122355Z AUTO 24011G17KT 10SM CLR 27/02 A3022 RMK AO2,M
WYS,2024-07-13 00:55,64.40,50.00,59.50,180.00,9.00,0.03,30.25,M,10.00,M,FEW,FEW,SCT,M,3400.00,4900.00,11000.00,M,M,M,M,M,M,M,M,64.40,KWYS 130055Z AUTO 18009KT 160V220 10SM FEW034 FEW049 SCT110 18/10 A3025 RMK AO2 P0003,M
WYS,2024-07-13 01:55,73.40,41.00,31.05,170.00,7.00,0.00,30.23,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KWYS 130155Z AUTO 17007G14KT 10SM CLR 23/05 A3023 RMK AO2,M
WYS,2024-07-13 02:55,64.40,51.80,63.60,0.00,0.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KWYS 130255Z AUTO 00000KT 10SM CLR 18/11 A3023 RMK AO2,M
WYS,2024-07-13 03:55,57.20,55.40,93.69,310.00,6.00,0.00,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KWYS 130355Z AUTO 31006KT 10SM CLR 14/13 A3024 RMK AO2,M
WYS,2024-07-13 04:50,59.00,48.20,67.33,10.00,6.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 130450Z AUTO 01006KT 10SM CLR 15/09 A3028 RMK AO2,M
WYS,2024-07-13 05:55,59.00,44.60,58.77,170.00,7.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 130555Z AUTO 17007KT 10SM CLR 15/07 A3025 RMK AO2,M
WYS,2024-07-13 06:55,51.80,51.80,100.00,50.00,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 130655Z AUTO 05004KT 10SM CLR 11/11 A3026 RMK AO2,M
WYS,2024-07-13 07:55,48.20,48.20,100.00,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,KWYS 130755Z AUTO 00000KT 10SM CLR 09/09 A3027 RMK AO2,M
WYS,2024-07-13 08:55,44.60,44.60,100.00,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KWYS 130855Z AUTO 00000KT 10SM CLR 07/07 A3028 RMK AO2,M
WYS,2024-07-13 09:55,42.80,42.80,100.00,0.00,0.00,0.00,30.29,M,10.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,42.80,KWYS 130955Z AUTO 00000KT 10SM BKN090 06/06 A3029 RMK AO2,M
WYS,2024-07-13 10:55,42.80,42.80,100.00,0.00,0.00,0.00,30.30,M,10.00,M,BKN,SCT,M,M,5500.00,6500.00,M,M,M,M,M,M,M,M,M,42.80,KWYS 131055Z AUTO 00000KT 10SM BKN055 SCT065 06/06 A3030 RMK AO2,M
WYS,2024-07-13 11:55,39.20,39.20,100.00,0.00,0.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,KWYS 131155Z AUTO 00000KT 10SM CLR 04/04 A3032 RMK AO2,M
WYS,2024-07-13 12:55,42.80,42.80,100.00,0.00,0.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KWYS 131255Z AUTO 00000KT 10SM CLR 06/06 A3033 RMK AO2,M
WYS,2024-07-13 13:55,50.00,50.00,100.00,0.00,0.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 131355Z AUTO 00000KT 10SM CLR 10/10 A3033 RMK AO2,M
WYS,2024-07-13 14:55,55.40,48.20,76.66,0.00,0.00,0.00,30.34,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KWYS 131455Z AUTO 00000KT 10SM CLR 13/09 A3034 RMK AO2,M
WYS,2024-07-13 15:55,62.60,46.40,55.37,0.00,0.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KWYS 131555Z AUTO 00000KT 10SM CLR 17/08 A3033 RMK AO2,M
WYS,2024-07-13 16:55,69.80,44.60,40.29,0.00,0.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 131655Z AUTO 00000KT 10SM CLR 21/07 A3031 RMK AO2,M
WYS,2024-07-13 17:55,80.60,42.80,26.22,M,3.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.30,KWYS 131755Z AUTO VRB03KT 10SM CLR 27/06 A3030 RMK AO2,M
WYS,2024-07-13 18:55,84.20,35.60,17.61,240.00,7.00,0.00,30.29,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.34,KWYS 131855Z AUTO 24007G18KT 220V280 10SM CLR 29/02 A3029 RMK AO2,M
WYS,2024-07-13 19:55,86.00,32.00,14.40,270.00,8.00,0.00,30.28,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.64,KWYS 131955Z AUTO 27008G18KT 240V300 10SM CLR 30/00 A3028 RMK AO2,M
WYS,2024-07-13 20:55,86.00,33.80,15.48,M,7.00,0.00,30.26,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.66,KWYS 132055Z AUTO VRB07G15KT 10SM CLR 30/01 A3026 RMK AO2,M
WYS,2024-07-13 21:55,87.80,33.80,14.61,230.00,9.00,0.00,30.25,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.10,KWYS 132155Z AUTO 23009G16KT 10SM CLR 31/01 A3025 RMK AO2,M
WYS,2024-07-13 22:55,87.80,35.60,15.70,210.00,15.00,0.00,30.25,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.12,KWYS 132255Z AUTO 21015G24KT 10SM CLR 31/02 A3025 RMK AO2,M
WYS,2024-07-13 23:55,86.00,35.60,16.63,240.00,12.00,0.00,30.25,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.69,KWYS 132355Z AUTO 24012G19KT 200V280 10SM CLR 30/02 A3025 RMK AO2,M
WYS,2024-07-14 00:55,80.60,39.20,22.81,210.00,15.00,0.00,30.25,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.10,KWYS 140055Z AUTO 21015G20KT 10SM CLR 27/04 A3025 RMK AO2,M
WYS,2024-07-14 01:55,77.00,39.20,25.67,220.00,12.00,0.00,30.26,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KWYS 140155Z AUTO 22012G18KT 10SM CLR 25/04 A3026 RMK AO2,M
WYS,2024-07-14 02:55,73.40,41.00,31.05,220.00,5.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KWYS 140255Z AUTO 22005KT 10SM CLR 23/05 A3026 RMK AO2,M
WYS,2024-07-14 03:55,66.20,42.80,42.57,200.00,6.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KWYS 140355Z AUTO 20006KT 10SM CLR 19/06 A3027 RMK AO2,M
WYS,2024-07-14 04:55,60.80,42.80,51.45,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KWYS 140455Z AUTO 00000KT 10SM CLR 16/06 A3028 RMK AO2,M
WYS,2024-07-14 05:55,55.40,42.80,62.46,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KWYS 140555Z AUTO 00000KT 10SM CLR 13/06 A3028 RMK AO2,M
WYS,2024-07-14 06:55,51.80,44.60,76.34,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 140655Z AUTO 00000KT 10SM CLR 11/07 A3030 RMK AO2,M
WYS,2024-07-14 07:55,50.00,44.60,81.61,0.00,0.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 140755Z AUTO 00000KT 10SM CLR 10/07 A3029 RMK AO2,M
WYS,2024-07-14 08:55,48.20,44.60,87.28,0.00,0.00,0.00,30.28,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,48.20,KWYS 140855Z AUTO 00000KT 10SM FEW110 09/07 A3028 RMK AO2,M
WYS,2024-07-14 09:55,46.40,44.60,93.40,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 140955Z AUTO 00000KT 10SM CLR 08/07 A3028 RMK AO2,M
WYS,2024-07-14 10:55,46.40,46.40,100.00,20.00,6.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,KWYS 141055Z AUTO 02006KT 10SM CLR 08/08 A3028 RMK AO2,M
WYS,2024-07-14 11:55,46.40,46.40,100.00,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 141155Z AUTO 00000KT 10SM CLR 08/08 A3030 RMK AO2,M
WYS,2024-07-14 12:55,46.40,46.40,100.00,0.00,0.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 141255Z AUTO 00000KT 10SM CLR 08/08 A3031 RMK AO2,M
WYS,2024-07-14 13:55,51.80,46.40,81.74,0.00,0.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 141355Z AUTO 00000KT 10SM CLR 11/08 A3032 RMK AO2,M
WYS,2024-07-14 14:55,57.20,44.60,62.69,0.00,0.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KWYS 141455Z AUTO 00000KT 10SM CLR 14/07 A3033 RMK AO2,M
WYS,2024-07-14 15:55,64.40,42.80,45.32,50.00,3.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KWYS 141555Z AUTO 05003KT 10SM CLR 18/06 A3032 RMK AO2,M
WYS,2024-07-14 16:55,69.80,42.80,37.61,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 141655Z AUTO 00000KT 10SM CLR 21/06 A3030 RMK AO2,M
WYS,2024-07-14 17:55,78.80,41.00,25.95,200.00,11.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KWYS 141755Z AUTO 20011KT 10SM CLR 26/05 A3028 RMK AO2,M
